2.76	0.078649664
2.77	0.078649664
2.78	0.085204027
2.79	0.078649664
2.8	0.078649664
2.81	0.078649664
2.82	0.045879195
2.83	0.078649664
2.84	0.06554094
2.85	0.072095302
2.86	0.072095302
2.87	0.06554094
2.88	0.072095302
2.89	0.06554094
2.9	0.06554094
2.91	0.06554094
2.92	0.078649664
2.93	0.058986577
2.94	0.058986577
2.95	0.039324832
2.96	0.045879195
2.97	0.039324832
2.98	0.03277047
2.99	0.039324832
3	0.039324832
3.01	0.026216107
3.02	0.045879195
3.03	0.019661745
3.04	0.013108725
3.05	0
3.06	-0.013108725
3.07	-0.006554362
3.08	0.019661745
3.09	0.013108725
3.1	0.006554362
3.11	0.019661745
3.12	0.013108725
3.13	0.006554362
3.14	0.006554362
3.15	-0.006554362
3.16	-0.019661745
3.17	-0.026216107
3.18	-0.006554362
3.19	-0.013108725
3.2	-0.006554362
3.21	0.006554362
3.22	0.026216107
3.23	-0.013108725
3.24	-0.019661745
3.25	-0.013108725
3.26	-0.013108725
3.27	-0.019661745
3.28	-0.013108725
3.29	-0.03277047
3.3	-0.03277047
3.31	-0.039324832
3.32	-0.058986577
3.33	-0.03277047
3.34	-0.045879195
3.35	-0.058986577
3.36	-0.058986577
3.37	-0.058986577
3.38	-0.06554094
3.39	-0.072095302
3.4	-0.06554094
3.41	-0.078649664
3.42	-0.091757047
3.43	-0.078649664
3.44	-0.078649664
3.45	-0.091757047
3.46	-0.091757047
3.47	-0.091757047
3.48	-0.091757047
3.49	-0.091757047
3.5	-0.085204027
3.51	-0.098311409
3.52	-0.098311409
3.53	-0.098311409
3.54	-0.098311409
3.55	-0.098311409
3.56	-0.104865772
3.57	-0.098311409
3.58	-0.098311409
3.59	-0.111420134
3.6	-0.104865772
3.61	-0.111420134
3.62	-0.117974497
3.63	-0.117974497
3.64	-0.111420134
3.65	-0.124527517
3.66	-0.104865772
3.67	-0.111420134
3.68	-0.117974497
3.69	-0.098311409
3.7	-0.117974497
3.71	-0.111420134
3.72	-0.104865772
3.73	-0.111420134
3.74	-0.098311409
3.75	-0.111420134
3.76	-0.104865772
3.77	-0.098311409
3.78	-0.085204027
3.79	-0.091757047
3.8	-0.078649664
3.81	-0.078649664
3.82	-0.078649664
3.83	-0.06554094
3.84	-0.06554094
3.85	-0.052432215
3.86	-0.045879195
3.87	-0.052432215
3.88	-0.045879195
3.89	-0.058986577
3.9	-0.06554094
3.91	-0.045879195
3.92	-0.039324832
3.93	-0.03277047
3.94	-0.039324832
3.95	-0.03277047
3.96	-0.052432215
3.97	-0.039324832
3.98	-0.026216107
3.99	-0.026216107
4	-0.019661745
